X,Y,objectid,provincia,municipio,localidad,código_postal,dirección,margen,longitud,latitud,precio_gasolina_95,precio_gasóleo_a,precio_gasóleo_b,precio_bioetanol,precio_nuevo_gasóleo_a,precio_biodiesel,f__éster_metílico,f__bioalcohol,precio_gasolina_98,precio_gas_natural_comprimido,precio_gas_natural_licuado,precio_gases_licuados_del_petr,rótulo,tipo_venta,rem_,horario,horario00,z,fecha
-3.259361,38.939333,707494,CIUDAD REAL,SOLANA (LA),SOLANA (LA),13240,"POLIGONO MAQUINA DE VAPOR, 1",I,-3.259361,38.939333,,1.074,,,,,,,,,,,GALANES OIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.248528,38.94275,707495,CIUDAD REAL,SOLANA (LA),SOLANA (LA),13240,"CR N-430, 307,3",I,-3.248528,38.94275,1.249,1.149,0.799,,1.229,,,,1.349,,,,CAMPSA,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-03T00:00:00.000Z
-3.237083,38.937278,707496,CIUDAD REAL,SOLANA (LA),SOLANA (LA),13240,"CARRETERA L-603 KM. 24,8",I,-3.237083,38.937278,1.249,1.149,0.799,,1.229,,,,1.349,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-3.252528,38.944694,707497,CIUDAD REAL,SOLANA (LA),SOLANA (LA),13240,CARRETERA MANZANARES KM. S/N,D,-3.252528,38.944694,1.229,1.099,0.755,,,,,,,,,,GRUPO CACHO,P,dm,L-D: 6:30-22:30,L-D: 6:30-22:30,,2017-04-03T00:00:00.000Z
-2.840083,38.608194,707498,CIUDAD REAL,TERRINCHES,TERRINCHES,13341,"AVENIDA CONSTITUCION, S/N",D,-2.840083,38.608194,1.17,1.04,0.65,,,,,,,,,,E.S.STO.DOMINGO DE GUZMAN,P,dm,L: 24H,L: 24H,,2017-04-03T00:00:00.000Z
-2.995083,39.159806,707499,CIUDAD REAL,TOMELLOSO,TOMELLOSO,13700,CM-400 km 129,D,-2.995083,39.159806,1.253,1.129,0.766,,1.189,,,,,,,,CEPSA,P,OM,L-D: 06:00-22:30,L-D: 06:00-22:30,,2017-04-03T00:00:00.000Z
-3.022111,39.169778,707500,CIUDAD REAL,TOMELLOSO,TOMELLOSO,13700,"CALLE CAMPO, 146",N,-3.022111,39.169778,1.199,1.079,,,,,,,,,,,EASY FUEL,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.007194,39.163167,707501,CIUDAD REAL,TOMELLOSO,TOMELLOSO,13700,"AVENIDA JUAN CARLOS I, 1",D,-3.007194,39.163167,1.199,1.079,,,,,,,,,,,PUNTO AZUL GASOLINERA 24 HORAS,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.021167,39.171111,707502,CIUDAD REAL,TOMELLOSO,TOMELLOSO,13700,"CARRETERA N-310 (ARGAMASILLA DE ALBA) KM. 0,800",D,-3.021167,39.171111,,1.069,,,,,,,,,,,COTRATO,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-03T00:00:00.000Z
-3.028167,39.166333,707503,CIUDAD REAL,TOMELLOSO,TOMELLOSO,13700,C/ ZURBARAN. Nº 19,N,-3.028167,39.166333,1.229,1.119,0.709,,1.159,,,,,,,,REPSOL - TOMELLOSO,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-2.993944,39.161167,707504,CIUDAD REAL,TOMELLOSO,TOMELLOSO,13700,CARRETERA N-310 KM. 93,N,-2.993944,39.161167,1.199,1.069,,,,,,,1.319,,,,EROSKI,P,dm,L-S: 08:00-22:00,L-S: 08:00-22:00,,2017-04-03T00:00:00.000Z
-3.012167,39.175667,707505,CIUDAD REAL,TOMELLOSO,TOMELLOSO,13700,"CARRETERA CR-122 KM. 26,100",I,-3.012167,39.175667,1.259,1.149,,,1.229,,,,1.359,,,,REPSOL COMERCIAL,P,OM,L-S: 06:00-22:00,L-S: 06:00-22:00,,2017-04-03T00:00:00.000Z
-3.022722,39.168333,707506,CIUDAD REAL,TOMELLOSO,TOMELLOSO,13700,"CALLE CAMPO, 117",D,-3.022722,39.168333,1.259,1.149,,,1.229,,,,1.359,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-3.016139,39.163694,707507,CIUDAD REAL,TOMELLOSO,TOMELLOSO,13700,"CALLE SOCUELLAMOS, 92",D,-3.016139,39.163694,1.259,1.149,,,1.229,,,,1.359,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.009972,39.172028,707508,CIUDAD REAL,TOMELLOSO,TOMELLOSO,13700,"VEREDA SOCUELLAMOS, S/N",D,-3.009972,39.172028,1.214,1.116,0.669,,1.179,,,,1.319,,,,SERTYMAN,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.025417,39.149083,707509,CIUDAD REAL,TOMELLOSO,TOMELLOSO,13700,"PASEO SAN ISIDRO, 14",N,-3.025417,39.149083,1.239,1.119,,,1.173,,,,1.354,,,,CEPSA,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00,,2017-04-03T00:00:00.000Z
-3.756389,39.005917,707510,CIUDAD REAL,TORRALBA DE CALATRAVA,TORRALBA DE CALATRAVA,13160,AUTOVIA A-43 KM. 290,I,-3.756389,39.005917,1.259,1.154,,,1.214,,,,1.374,,,,CEPSA,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-03T00:00:00.000Z
-3.755417,39.002806,707511,CIUDAD REAL,TORRALBA DE CALATRAVA,TORRALBA DE CALATRAVA,13160,"CALLE DEHESA DEL CAMPO, 5",N,-3.755417,39.002806,1.173,1.059,,,,,,,,,,,ENERGIAS AF,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.064361,38.588361,707512,CIUDAD REAL,TORRE DE JUAN ABAD,TORRE DE JUAN ABAD,13344,"CR CR-614, 25",D,-3.064361,38.588361,1.269,1.139,,,,,,,1.409,,,,REPSOL,P,OM,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-03T00:00:00.000Z
-3.359333,38.640194,707513,CIUDAD REAL,TORRENUEVA,TORRENUEVA,13740,CARRETERA VALDEPEÑAS 139 KM. 139,I,-3.359333,38.640194,1.229,1.119,0.779,,1.189,,,,1.369,,,,SEYBE,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-03T00:00:00.000Z
-3.400417,38.772667,707514,CIUDAD REAL,VALDEPEÑAS,VALDEPEÑAS,13300,"A-4 km 198,7",D,-3.400417,38.772667,1.295,1.149,,,1.219,,,,1.429,,,,CEPSA,P,dm,L-D: 09:00-13:00 y 16:00-20:00,L-D: 09:00-13:00 y 16:00-20:00,,2017-04-03T00:00:00.000Z
-3.396806,38.778889,707515,CIUDAD REAL,VALDEPEÑAS,VALDEPEÑAS,13300,"AUTOVIA A-4 KM. 198,7",I,-3.396806,38.778889,1.295,1.149,,,1.219,,,,1.429,,,,CEPSA,P,dm,L-D: 04:30-01:30,L-D: 04:30-01:30,,2017-04-03T00:00:00.000Z
-3.3985,38.766444,707516,CIUDAD REAL,VALDEPEÑAS,VALDEPEÑAS,13300,"CR CM-412, 84,8",D,-3.3985,38.766444,1.269,1.149,0.799,,1.199,,,,1.409,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-03T00:00:00.000Z
-3.436778,38.686917,707517,CIUDAD REAL,VALDEPEÑAS,VALDEPEÑAS,13300,"CTRA. N-IV, P.K. 210",D,-3.436778,38.686917,1.185,1.019,,,1.079,,,,1.275,,,,GALP,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-3.391944,38.749917,707518,CIUDAD REAL,VALDEPEÑAS,VALDEPEÑAS,13300,"AVENIDA DEL SUR, S/N",N,-3.391944,38.749917,1.219,1.059,,,1.109,,,,1.359,,,,SARAS ENERGIA ,P,OM,L-S: 07:00-22:00,L-S: 07:00-22:00,,2017-04-03T00:00:00.000Z
-3.391833,38.843417,707519,CIUDAD REAL,VALDEPEÑAS,VALDEPEÑAS,13300,"AUTOVIA  A-4 km 191,536",I,-3.391833,38.843417,1.233,1.115,,,1.185,,,,1.363,,,,SHELL,P,OM,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.412944,38.763639,707520,CIUDAD REAL,VALDEPEÑAS,VALDEPEÑAS,13300,"CALLE SUIZA, 1",D,-3.412944,38.763639,,1.029,,,,,,,,,,,ENTRECAMINOS,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.437139,38.686944,707521,CIUDAD REAL,VALDEPEÑAS,VALDEPEÑAS,13300,CARRETERA N - IV KM. 210,N,-3.437139,38.686944,1.179,1.009,,,,,,,,,,,ESAP LA PARÁ ROCIERA,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.393889,38.770972,707522,CIUDAD REAL,VALDEPEÑAS,VALDEPEÑAS,13300,"AVENIDA DE LOS ESTUDIANTES, 70",D,-3.393889,38.770972,1.197,1.027,,,,,,,,,,,PETROLOWCOST,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.388167,38.779139,707523,CIUDAD REAL,VALDEPEÑAS,VALDEPEÑAS,13300,"AVENIDA DEL VINO, SN",N,-3.388167,38.779139,1.185,1.029,,,1.059,,,,1.279,,,,SIMPLY,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.390639,38.752111,707524,CIUDAD REAL,VALDEPEÑAS,VALDEPEÑAS,13300,"CL SEIS DE JUNIO, 247",N,-3.390639,38.752111,1.269,1.149,0.799,,1.199,,,,1.409,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.396417,38.824694,707525,CIUDAD REAL,VALDEPEÑAS,VALDEPEÑAS,13300,"AUTOVIA A-4 KM. 193,6",D,-3.396417,38.824694,1.265,1.155,0.858,,1.215,,,,1.38,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.390278,38.899917,707526,CIUDAD REAL,VALDEPEÑAS,CONSOLACION,13310,AUTOVIA ANDALUCIA KM. 185,I,-3.390278,38.899917,1.279,1.155,0.819,,1.225,,,,1.379,,,,REPSOL,P,dm,L-D: 08:00-22:00,L-D: 08:00-22:00,,2017-04-03T00:00:00.000Z
-3.391639,38.9015,707527,CIUDAD REAL,VALDEPEÑAS,CONSOLACION,13310,AUTOVIA ANDALUCIA KM. 185,D,-3.391639,38.9015,1.279,1.155,0.819,,1.225,,,,1.379,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-2.874611,38.750861,707528,CIUDAD REAL,VILLAHERMOSA,VILLAHERMOSA,13332,"AVENIDA CASTILLA LA MANCHA, 11",I,-2.874611,38.750861,1.179,1.079,0.699,,1.159,,,,,,,,CHM,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-03T00:00:00.000Z
-2.691639,38.695333,707529,CIUDAD REAL,VILLANUEVA DE LA FUENTE,VILLANUEVA DE LA FUENTE,13330,CM 412 km 154.8,I,-2.691639,38.695333,1.189,1.079,0.789,,,,,,,,,,LIBRE,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-03T00:00:00.000Z
-3.020389,38.737778,707530,CIUDAD REAL,VILLANUEVA DE LOS INFANTES,VILLANUEVA LOS INFANTES,13320,"CALLE GUARDIA CIVIL, S/N",D,-3.020389,38.737778,1.16,1.027,0.632,,,,,,,,,,NTRA. SRA. ANTIGUA,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.006139,38.740722,707531,CIUDAD REAL,VILLANUEVA DE LOS INFANTES,VILLANUEVA LOS INFANTES,13320,"CALLE PIOXII, 93",N,-3.006139,38.740722,1.26,1.14,0.79,,1.22,,,,1.38,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-03T00:00:00.000Z
-3.025528,38.7385,707532,CIUDAD REAL,VILLANUEVA DE LOS INFANTES,VILLANUEVA LOS INFANTES,13320,"CR CR-604, 1,4",D,-3.025528,38.7385,1.269,1.149,0.799,,1.229,,,,1.389,,,,CAMPSA,P,OM,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.908611,38.62325,707533,CIUDAD REAL,VILLANUEVA DE SAN CARLOS,VILLANUEVA DE SAN CARLOS,13379,"CR CR-504, 18,2",D,-3.908611,38.62325,1.249,1.149,0.774,,1.229,,,,,,,,PETRONOR,P,dm,L: 07:00-20:00,L: 07:00-20:00,,2017-04-03T00:00:00.000Z
-3.616278,39.216361,707534,CIUDAD REAL,VILLARRUBIA DE LOS OJOS,VILLARRUBIA DE LOS OJOS,13670,CARRETERA CARRETERA DE FUENTE EL FRESNO KM 15 KM. 15,I,-3.616278,39.216361,1.249,1.119,0.679,,1.189,,,,,,,,AVIA,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30,,2017-04-03T00:00:00.000Z
-3.601356,39.226473,707535,CIUDAD REAL,VILLARRUBIA DE LOS OJOS,VILLARRUBIA DE LOS OJOS,13670,"PASEO DEL CORDON 104 (CM 4120 km 16,700)",D,-3.601356,39.226473,1.229,1.099,0.659,,,,,,1.369,,,,"VILLA RUBEUM,S.L.",P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30,,2017-04-03T00:00:00.000Z
-3.59675,39.211694,707536,CIUDAD REAL,VILLARRUBIA DE LOS OJOS,VILLARRUBIA DE LOS OJOS,13670,CARRETERA CR-201 KM. 17,D,-3.59675,39.211694,,1.038,0.645,,,,,,,,,,EL RUBIAL SOC. COOP.,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.430306,39.250333,707537,CIUDAD REAL,VILLARTA DE SAN JUAN,VILLARTA DE SAN JUAN,13210,"AUTOVIA A-4 KM. 145,330",I,-3.430306,39.250333,1.249,1.129,,,,,,,1.389,,,,TARAY,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-3.419139,39.230444,707538,CIUDAD REAL,VILLARTA DE SAN JUAN,VILLARTA DE SAN JUAN,13210,"CALLE CERVANTES, 104",D,-3.419139,39.230444,1.259,1.149,0.809,,1.219,,,,1.399,,,,REPSOL,P,OM,L-D: 07:30-20:30,L-D: 07:30-20:30,,2017-04-03T00:00:00.000Z
-3.4198,39.231612,707539,CIUDAD REAL,VILLARTA DE SAN JUAN,VILLARTA DE SAN JUAN,13210,"CERVANTES, 96",D,-3.4198,39.231612,,1.06,0.64,,,,,,,,,,NINGUNO,P,dm,L-D: 06:00-10:00,L-D: 06:00-10:00,,2017-04-03T00:00:00.000Z
-3.550556,38.520556,707540,CIUDAD REAL,VISO DEL MARQUÉS,VISO DEL MARQUES,13770,CARRETERA CM-4111 KM. 64,I,-3.550556,38.520556,1.249,1.139,0.788,,1.219,,,,,,,,REPSOL,P,OM,L: 07:00-19:00,L: 07:00-19:00,,2017-04-03T00:00:00.000Z
-3.557772,38.519946,707541,CIUDAD REAL,VISO DEL MARQUÉS,VISO DEL MARQUES,13770,"AVENIDA DE BURJASOT, S/N",N,-3.557772,38.519946,,1.059,0.657,,,,,,,,,,VIRGEN DEL VALLE,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-4.5185,38.025111,707542,CÓRDOBA,ADAMUZ,ADAMUZ,14430,"CARRETERA CO-412 KM. 12,700",D,-4.5185,38.025111,1.269,1.129,0.805,,,,,,,,,,REPSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-4.65425,37.524778,707543,CÓRDOBA,AGUILAR DE LA FRONTERA,AGUILAR DE LA FRONTERA,14920,"CR N-331, 51,3",I,-4.65425,37.524778,1.259,1.129,,,1.184,,,,,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-4.651028,37.511667,707544,CÓRDOBA,AGUILAR DE LA FRONTERA,AGUILAR DE LA FRONTERA,14920,CARRETERA NACIONAL 331 KM. 53,D,-4.651028,37.511667,1.259,1.149,0.779,,1.209,,,,1.374,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-4.661417,37.507556,707545,CÓRDOBA,AGUILAR DE LA FRONTERA,AGUILAR DE LA FRONTERA,14920,"CL ANCHA, S/N",D,-4.661417,37.507556,1.249,1.119,0.779,,1.244,,,,1.355,,,,JESUS NAZARENO,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-03T00:00:00.000Z
-4.974972,38.380111,707546,CÓRDOBA,ALCARACEJOS,ALCARACEJOS,14480,"CR N-502 (MD), P.K. 364 (NACIONAL 502 km 365)",D,-4.974972,38.380111,1.269,1.129,0.789,,1.169,,,,,,,,PUERTA LOS PEDROCHES,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-5.004694,37.82125,707547,CÓRDOBA,ALMODÓVAR DEL RÍO,ALMODOVAR DEL RIO,14720,CARRETERA C-431 KM. 21,I,-5.004694,37.82125,1.279,1.139,0.779,,1.194,,,,1.379,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-4.954917,37.805417,707548,CÓRDOBA,ALMODÓVAR DEL RÍO,ALMODOVAR DEL RIO,14720,"CARRETERA CO-234 KM. 18,8",I,-4.954917,37.805417,1.259,1.119,0.717,,1.169,,,,,,,,REPSOL,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-03T00:00:00.000Z
-4.896028,38.431361,707549,CÓRDOBA,AÑORA,AÑORA,14450,CARRETERA AÑORA-DOS TORRES KM 2 KM. 2,D,-4.896028,38.431361,1.229,1.109,0.729,,1.149,,,,,,,,E.S. LOS PEDROCHES,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-4.314667,37.622667,707550,CÓRDOBA,BAENA,BAENA,14850,"AVENIDA ALEMANIA, 1",D,-4.314667,37.622667,1.189,1.079,,,,,,,,,,,GEDS,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-4.323389,37.623306,707551,CÓRDOBA,BAENA,BAENA,14850,"AVENIDA SAN CARLOS DE CHILE, 55",D,-4.323389,37.623306,1.259,1.129,0.669,,1.169,,,,1.369,,,,SHELL,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-4.321389,37.612361,707552,CÓRDOBA,BAENA,BAENA,14850,"CALLE JUAN TORRICO LOMEÑA, 46",D,-4.321389,37.612361,1.259,1.119,0.769,,1.179,,,,1.359,,,,ESTACION DE SERVICIO EL SALADILLO,P,dm,L: 05:00-23:00,L: 05:00-23:00,,2017-04-03T00:00:00.000Z
-4.308,37.62275,707553,CÓRDOBA,BAENA,BAENA,14850,CARRETERA A-305 KM. 60,N,-4.308,37.62275,1.249,1.129,,,1.179,,,,1.379,,,,CARREFOUR,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-5.163278,38.572861,707554,CÓRDOBA,BELALCÁZAR,BELALCAZAR,14280,"CARRETERA COMARCAL 420 KM. 93,700",I,-5.163278,38.572861,1.269,1.129,0.699,,,,,,,,,,AGLA,P,dm,L-S: 06:00-22:00,L-S: 06:00-22:00,,2017-04-03T00:00:00.000Z
-5.205694,38.272444,707555,CÓRDOBA,BELMEZ,BELMEZ,14240,"CALLE TRAJANO, 8",D,-5.205694,38.272444,1.269,1.099,0.755,,,,,,,,,,REPSOL,P,OM,"L-V: 07:00-15:00 y 17:00-21:00; S: 07:00-15:00","L-V: 07:00-15:00 y 17:00-21:00; S: 07:00-15:00",,2017-04-03T00:00:00.000Z
-4.532565,37.265895,707556,CÓRDOBA,BENAMEJÍ,BENAMEJI,14910,"N-331 km 495,8",I,-4.532565,37.265895,1.219,1.089,0.789,,1.169,,,,,,,,GUADAGENIL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-4.524167,37.265389,707557,CÓRDOBA,BENAMEJÍ,BENAMEJI,14910,"CARRETERA N-331 KM. 94,5",N,-4.524167,37.265389,1.239,1.129,,,1.219,,,,1.369,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-4.378528,37.889444,707558,CÓRDOBA,BUJALANCE,BUJALANCE,14650,"CALLE CONSOLACION, S/N",N,-4.378528,37.889444,1.249,1.119,0.799,,,,,,1.369,,,,DISPESUR S.L.,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-4.438,37.481333,707559,CÓRDOBA,CABRA,CABRA,14940,"CARRETERA ANDUJAR-LUCENA KM. 103,9",N,-4.438,37.481333,1.269,1.139,0.789,,1.179,,,,1.369,,,,CEPSA,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-03T00:00:00.000Z
-4.455389,37.472417,707560,CÓRDOBA,CABRA,CABRA,14940,"CARRETERA CR. A-343 KM 10,7 KM. 10",N,-4.455389,37.472417,1.259,1.119,,,,,,,1.349,,,,SARAS,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-4.457417,37.472389,707561,CÓRDOBA,CABRA,CABRA,14940,"POLIGONO MANTON DE MANILA CALLE B, 1",D,-4.457417,37.472389,1.229,1.089,,,,,,,,,,,FC PETROLEOS,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-4.440389,37.474333,707562,CÓRDOBA,CABRA,CABRA,14940,"PLAZA DIPUTACION, S/N",I,-4.440389,37.474333,1.249,1.139,,,1.199,,,,,,,,CEPSA,P,dm,L-S: 07:00-22:00,L-S: 07:00-22:00,,2017-04-03T00:00:00.000Z
-4.325,37.86725,707563,CÓRDOBA,CAÑETE DE LAS TORRES,CAÑETE DE LAS TORRES,14660,"CALLE GLORIETA, 5",D,-4.325,37.86725,1.229,1.089,0.799,,,,,,,,,,REPSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-4.305611,37.468667,707564,CÓRDOBA,CARCABUEY,CARCABUEY,14810,CARRETERA AGUILAR IZNALLOZ KM. 62,I,-4.305611,37.468667,1.259,1.129,0.764,,1.184,,,,1.378,,,,REPSOL,P,OM,L: 06:00-22:00,L: 06:00-22:00,,2017-04-03T00:00:00.000Z
-4.323722,38.267444,707565,CÓRDOBA,CARDEÑA,CARDEÑA,14445,"CARRETERA CR 420, KM. 181,7",I,-4.323722,38.267444,1.269,1.139,,,,,,,,,,,REPSOL,P,OM,L: 07:00-22:00,L: 07:00-22:00,,2017-04-03T00:00:00.000Z
-4.928111,37.678611,707566,CÓRDOBA,CARLOTA (LA),CARLOTA (LA),14100,AUTOVIA A-4 KM. 432,I,-4.928111,37.678611,1.259,1.139,,,1.194,,,,1.359,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-4.931278,37.663083,707567,CÓRDOBA,CARLOTA (LA),CARLOTA (LA),14100,"CARRETERA DE LA PAZ KM. 1,5",N,-4.931278,37.663083,1.229,1.099,0.759,,1.129,,,,,,,,LA LAGUNILLA,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-4.927861,37.676056,707568,CÓRDOBA,CARLOTA (LA),CARLOTA (LA),14100,"CALLE ARTESANIA RONDA NORTE, 2",D,-4.927861,37.676056,1.229,1.109,,,,,,,,,,,ES TADISUR ,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-4.972361,37.602583,707569,CÓRDOBA,CARLOTA (LA),CARLOTA (LA),14100,"CRTA. MADRID CADIZ - A4 (CTRA. MADRID-CADIZ - A4 km 441,5)",N,-4.972361,37.602583,1.179,1.059,,,,,,,,,,,EL EMPALME,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-03T00:00:00.000Z
-4.942722,37.665,707570,CÓRDOBA,CARLOTA (LA),CARLOTA (LA),14100,"AVENIDA CARLOS III, 139",I,-4.942722,37.665,1.259,1.139,0.779,,1.194,,,,1.379,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-4.919583,37.698111,707571,CÓRDOBA,CARLOTA (LA),ARRECIFE (EL),14191,"CARRETERA N-IV KM 428, MARGEN N KM. 428",D,-4.919583,37.698111,1.219,1.089,,,,,,,1.319,,,,SARAS,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-4.863917,37.715,707572,CÓRDOBA,CARLOTA (LA),QUINTANA,14191,CARRETERA N-IVA KM. 424,I,-4.863917,37.715,1.259,1.149,0.879,,1.199,,,,1.389,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-4.492167,37.943,707573,CÓRDOBA,CARPIO (EL),CARPIO (EL),14620,"CR N-4, 372",D,-4.492167,37.943,1.269,1.129,0.805,,1.194,,,,,,,,REPSOL,P,OM,"L-S: 06:00-22:00; D: 07:00-14:00","L-S: 06:00-22:00; D: 07:00-14:00",,2017-04-03T00:00:00.000Z
-4.486028,37.691333,707574,CÓRDOBA,CASTRO DEL RÍO,CASTRO DEL RIO,14840,"CALLE RONDA PUENTE NUEVO, SN",D,-4.486028,37.691333,1.269,1.109,0.745,,1.194,,,,,,,,REPSOL,P,OM,"L-S: 06:00-22:00; D: 08:00-14:00","L-S: 06:00-22:00; D: 08:00-14:00",,2017-04-03T00:00:00.000Z
-4.48775,37.695056,707575,CÓRDOBA,CASTRO DEL RÍO,CASTRO DEL RIO,14840,"RONDA NORTE, S/N",D,-4.48775,37.695056,1.209,1.09,0.599,,1.149,,,,,,,,RIOSOL,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-03T00:00:00.000Z
-4.495833,37.688278,707576,CÓRDOBA,CASTRO DEL RÍO,CASTRO DEL RIO,14840,"N-432 km 314,8",I,-4.495833,37.688278,1.249,1.129,0.779,,1.189,,,,,,,,CEPSA,P,OM,L-S: 06:00-22:00,L-S: 06:00-22:00,,2017-04-03T00:00:00.000Z
-4.777778,37.890778,707577,CÓRDOBA,CÓRDOBA,CORDOBA,14001,"PLAZA DE COLON, S,N",I,-4.777778,37.890778,1.259,1.149,,,1.209,,,,1.374,,,,CEPSA,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-03T00:00:00.000Z
-4.783583,37.894944,707578,CÓRDOBA,CÓRDOBA,CORDOBA,14006,"AVENIDA BRILLANTE (DEL), 4",D,-4.783583,37.894944,1.259,1.149,,,1.209,,,,1.374,,,,CEPSA,P,OM,"L-V: 07:00-23:00; S-D: 24H","L-V: 07:00-23:00; S-D: 24H",,2017-04-03T00:00:00.000Z
-4.772472,37.901444,707579,CÓRDOBA,CÓRDOBA,CORDOBA,14006,AVDA. ARNOLD J TOYNBEE CON FUENTE DE LA SALUD S/N,N,-4.772472,37.901444,1.224,1.094,,,1.124,,,,1.339,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
-4.749306,37.893889,707580,CÓRDOBA,CÓRDOBA,CORDOBA,14014,CARRETERA MADRID KM. 400,N,-4.749306,37.893889,1.219,1.099,,,1.149,,,,1.319,,,,CARREFOUR,P,dm,L-D: 24H,L-D: 24H,,2017-04-03T00:00:00.000Z
