X,Y,objectid,provincia,municipio,localidad,código_postal,dirección,margen,longitud,latitud,precio_gasolina_95,precio_gasóleo_a,precio_gasóleo_b,precio_bioetanol,precio_nuevo_gasóleo_a,precio_biodiesel,f__éster_metílico,f__bioalcohol,precio_gasolina_98,precio_gas_natural_comprimido,precio_gas_natural_licuado,precio_gases_licuados_del_petr,rótulo,tipo_venta,rem_,horario,horario00,z,fecha
-3.586556,40.368056,959458,MADRID,MADRID,MADRID,28031,"CARRETERA N-III KM. 11,8",N,-3.586556,40.368056,1.169,1.029,,,1.099,,,,,,,,GHC,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.771556,40.373889,959459,MADRID,MADRID,MADRID,28044,"AVENIDA AVIACION, 32",D,-3.771556,40.373889,1.219,1.109,,,1.149,,,,1.359,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.668694,40.339861,959460,MADRID,MADRID,MADRID,28021,"AVENIDA LOS ROSALES, 147",I,-3.668694,40.339861,1.229,1.089,,,1.139,,,,1.344,,,,CEPSA,P,dm,"L-V: 05:00-23:00; S-D: 07:00-23:00","L-V: 05:00-23:00; S-D: 07:00-23:00",,2017-04-28T00:00:00.000Z
-3.662611,40.497639,959461,MADRID,MADRID,MADRID,28050,"CALLE MARIA DE PORTUGAL, 15",N,-3.662611,40.497639,1.239,1.129,,,1.179,,,,1.354,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.686333,40.474833,959462,MADRID,MADRID,MADRID,28046,"CL PASEO CASTELLANA, 276",N,-3.686333,40.474833,1.229,1.109,,,1.179,,,,1.391,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.665083,40.487861,959463,MADRID,MADRID,MADRID,28050,"AVENIDA MANOTERAS, 34",I,-3.665083,40.487861,1.229,1.119,,,1.189,,,,1.369,,,,CEPSA,P,dm,L-D: 06:00-23:59,L-D: 06:00-23:59,,2017-04-28T00:00:00.000Z
-3.640778,40.430417,959464,MADRID,MADRID,MADRID,28017,"EMILIO FERRARI, 68",N,-3.640778,40.430417,1.239,1.119,,,1.139,,,,1.349,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.6095,40.404056,959465,MADRID,MADRID,MADRID,28032,"AVENIDA DAROCA,336",N,-3.6095,40.404056,1.229,1.129,,,1.149,,,,1.314,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.721472,40.413778,959466,MADRID,MADRID,MADRID,28005,"CALLE SEGOVIA C/V A PASEO VIRGEN DEL PUERTO, S/N",N,-3.721472,40.413778,1.239,1.124,,,1.184,,,,,,,,CEPSA,P,OM,"L-S: 07:00-22:00; D: 08:00-14:00","L-S: 07:00-22:00; D: 08:00-14:00",,2017-04-28T00:00:00.000Z
-3.664333,40.474167,959467,MADRID,MADRID,MADRID,28033,"AVENIDA SAN LUIS, 75",I,-3.664333,40.474167,1.239,1.116,,,1.176,,,,1.354,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.629333,40.417917,959468,MADRID,MADRID,MADRID,28017,"AVENIDA DE DAROCA, 4",I,-3.629333,40.417917,1.229,1.116,,,1.176,,,,1.344,,,,CEPSA,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-3.743389,40.363361,959469,MADRID,MADRID,MADRID,28044,"CALLE REAL, 2",N,-3.743389,40.363361,1.224,1.104,,,1.189,,,,1.366,,,,BP CARABANCHEL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.76175,40.385111,959470,MADRID,MADRID,MADRID,28044,"AVENIDA GENERAL FANJUL, 1",D,-3.76175,40.385111,1.236,1.106,,,1.166,,,,1.351,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.710528,40.562278,959471,MADRID,MADRID,MADRID,28049,M-607 km 17.7,D,-3.710528,40.562278,1.239,1.119,,,1.199,,,,1.389,,,,E.S. NAVALCARRO,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.742111,40.368472,959472,MADRID,MADRID,MADRID,28054,"CALLE AGUACATE, 45",N,-3.742111,40.368472,1.225,1.104,,,1.189,,,,1.366,,,,BP ISLA AZUL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.696194,40.358806,959473,MADRID,MADRID,MADRID,28041,"BARRIO AVENIDA VERBENA D ELA PALOMA, S/N",D,-3.696194,40.358806,1.223,1.104,,,,,,,,,,,BP,P,dm,"L-S: 06:30-21:30; D: 08:00-14:00","L-S: 06:30-21:30; D: 08:00-14:00",,2017-04-28T00:00:00.000Z
-3.611222,40.424806,959474,MADRID,MADRID,MADRID,28022,"AVENIDA CANILLEJAS A VICALVARO, 147",I,-3.611222,40.424806,1.243,1.119,,,1.179,,,,1.363,,,,CEPSA,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.658528,40.426028,959475,MADRID,MADRID,MADRID,28017,"CALLE RICARDO ORTIZ, 44",N,-3.658528,40.426028,1.239,1.109,,,1.193,,,,1.381,,,,BP,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.645028,40.473722,959476,MADRID,MADRID,MADRID,28033,"PASEO DEL MAR CASPIO, S,N",D,-3.645028,40.473722,1.244,1.119,,,1.179,,,,1.359,,,,CEPSA,P,dm,L-D: 06:00-23:59,L-D: 06:00-23:59,,2017-04-28T00:00:00.000Z
-3.678611,40.438278,959477,MADRID,MADRID,MADRID,28006,CL PRINCIPE DE VERGARA  106,N,-3.678611,40.438278,1.239,1.119,,,1.179,,,,1.379,,,,BP ,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.687722,40.406444,959478,MADRID,MADRID,MADRID,28014,"CL PASEO INFANTA ISABEL, 2",I,-3.687722,40.406444,1.234,1.129,,,1.154,,,,1.314,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.679611,40.447861,959479,MADRID,MADRID,MADRID,28002,AV DOCTOR ARCE  30,N,-3.679611,40.447861,1.239,1.119,,,1.179,,,,1.379,,,,BP ,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.685333,40.503444,959480,MADRID,MADRID,MADRID,28034,"CL NUESTRA SE¿ORA DE VALVERDE, 175",I,-3.685333,40.503444,1.239,1.129,,,1.209,,,,1.369,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-3.695306,40.391361,959481,MADRID,MADRID,MADRID,28045,"CL PLAZA LEGAZPI, 9",D,-3.695306,40.391361,1.229,1.109,,,1.189,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.790972,40.378639,959482,MADRID,MADRID,MADRID,28024,"CR A-5, 9",I,-3.790972,40.378639,1.219,1.116,,,1.146,,,,1.359,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.590083,40.398583,959483,MADRID,MADRID,MADRID,28052,"CR M-214, 4,6",D,-3.590083,40.398583,1.229,1.119,,,1.179,,,,1.359,,,,REPSOL,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00,,2017-04-28T00:00:00.000Z
-3.589389,40.345806,959484,MADRID,MADRID,MADRID,28051,"CR  M-50 ,P.K. 34 M.I.",I,-3.589389,40.345806,1.239,1.135,,,1.215,,,,1.359,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.588028,40.343944,959485,MADRID,MADRID,MADRID,28051,AUTOVIA M-50 KM. 34,D,-3.588028,40.343944,1.239,1.135,,,1.215,,,,1.359,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.559,40.357389,959486,MADRID,MADRID,MADRID,28051,"AUTOVIA A-3 KM. 14,3",D,-3.559,40.357389,1.249,1.129,,,1.209,,,,1.389,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-28T00:00:00.000Z
-3.820389,40.468833,959487,MADRID,MADRID,MADRID,28023,"AVENIDA VICTORIA, 34",D,-3.820389,40.468833,1.239,1.129,,,1.209,,,,1.379,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.730083,40.387417,959488,MADRID,MADRID,MADRID,28019,"AVENIDA OPORTO, SN",N,-3.730083,40.387417,1.219,1.119,,,1.189,,,,,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.730722,40.387861,959489,MADRID,MADRID,MADRID,28019,"GLORIETA VALLE DEL ORO, 10",D,-3.730722,40.387861,1.219,1.119,,,1.189,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.565417,40.449194,959490,MADRID,MADRID,MADRID,28042,"CR N-2, 12,6",D,-3.565417,40.449194,1.249,1.109,,,1.189,,,,1.379,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.652028,40.407389,959491,MADRID,MADRID,MADRID,28030,"CL GL.CORREGIDOR SANCHO DE CORD, S.",D,-3.652028,40.407389,1.249,1.129,,,1.189,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.694472,40.3665,959492,MADRID,MADRID,MADRID,28041,"CR N-4     P.K. 6,70 D",D,-3.694472,40.3665,1.206,1.099,,,1.119,,,,1.346,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.704167,40.434806,959493,MADRID,MADRID,MADRID,28015,"CALLE BRAVO MURILLO, 012",I,-3.704167,40.434806,1.229,1.119,,,1.189,,,,,,,,REPSOL,P,OM,"L-V: 07:30-20:30; S: 08:00-14:00","L-V: 07:30-20:30; S: 08:00-14:00",,2017-04-28T00:00:00.000Z
-3.713944,40.458,959494,MADRID,MADRID,MADRID,28039,"CALLE FRANCOS RODRIGUEZ, SN",D,-3.713944,40.458,1.229,1.109,,,,,,,1.369,,,,CAMPSA,P,OM,L-S: 07:30-21:30,L-S: 07:30-21:30,,2017-04-28T00:00:00.000Z
-3.676194,40.451528,959495,MADRID,MADRID,MADRID,28016,"CALLE RAMON Y CAJAL, 2",D,-3.676194,40.451528,1.229,1.119,,,1.159,,,,,,,,REPSOL,P,OM,"L-S: 07:30-21:00; D: 08:30-14:45","L-S: 07:30-21:00; D: 08:30-14:45",,2017-04-28T00:00:00.000Z
-3.660583,40.407639,959496,MADRID,MADRID,MADRID,28030,"AVENIDA AVENIDA DE MORATALAZ, 21",D,-3.660583,40.407639,1.249,1.129,,,,,,,,,,,REPSOL,P,OM,"L-S: 07:00-21:00; D: 09:00-14:00","L-S: 07:00-21:00; D: 09:00-14:00",,2017-04-28T00:00:00.000Z
-3.669361,40.443444,959497,MADRID,MADRID,MADRID,28002,"CALLE CLARA DEL REY, 45",D,-3.669361,40.443444,1.239,1.119,,,1.199,,,,,,,,REPSOL,P,OM,"L-V: 07:00-22:00; S: 08:00-15:00","L-V: 07:00-22:00; S: 08:00-15:00",,2017-04-28T00:00:00.000Z
-3.68475,40.445194,959498,MADRID,MADRID,MADRID,28002,"PLAZA REPUBLICA ARGENTINA, 8",D,-3.68475,40.445194,1.219,1.119,,,,,,,1.359,,,,CAMPSA,P,OM,"L-V: 07:00-22:00; S-D: 09:00-14:00","L-V: 07:00-22:00; S-D: 09:00-14:00",,2017-04-28T00:00:00.000Z
-3.711722,40.443083,959499,MADRID,MADRID,MADRID,28003,"PASEO SAN FRANCISCO DE SALES, 44",D,-3.711722,40.443083,1.229,1.119,,,1.189,,,,,,,,REPSOL,P,OM,"L-V: 08:00-22:00; S: 08:00-15:00","L-V: 08:00-22:00; S: 08:00-15:00",,2017-04-28T00:00:00.000Z
-3.664694,40.425972,959500,MADRID,MADRID,MADRID,28028,"CL PASEO DEL MARQUES DE ZAFRA, S.N.",D,-3.664694,40.425972,1.239,1.119,,,1.199,,,,,,,,CAMPSA,P,OM,"L-V: 07:30-21:00; S: 07:30-14:30","L-V: 07:30-21:00; S: 07:30-14:30",,2017-04-28T00:00:00.000Z
-3.697889,40.479861,959501,MADRID,MADRID,MADRID,28029,"AVENIDA MONFORTE DE LEMOS, 10",D,-3.697889,40.479861,1.229,1.119,,,1.199,,,,,,,,REPSOL,P,OM,"L-V: 07:00-22:00; S: 08:00-15:00","L-V: 07:00-22:00; S: 08:00-15:00",,2017-04-28T00:00:00.000Z
-3.668028,40.429667,959502,MADRID,MADRID,MADRID,28028,"CALLE DOCTOR GOMEZ ULLA, S/N",D,-3.668028,40.429667,1.239,1.119,,,1.199,,,,,,,,REPSOL,P,OM,"L-V: 07:00-21:00; S: 08:00-14:30; D: 09:00-15:00","L-V: 07:00-21:00; S: 08:00-14:30; D: 09:00-15:00",,2017-04-28T00:00:00.000Z
-3.694194,40.429194,959503,MADRID,MADRID,MADRID,28010,"CALLE ALMAGRO, 9",D,-3.694194,40.429194,1.229,1.109,,,1.169,,,,,,,,CAMPSA,P,OM,L-D: 08:00-20:00,L-D: 08:00-20:00,,2017-04-28T00:00:00.000Z
-3.658111,40.463389,959504,MADRID,MADRID,MADRID,28043,"CALLE LOPEZ DE HOYOS, 327",N,-3.658111,40.463389,1.229,1.119,,,1.189,,,,,,,,REPSOL,P,OM,"L-V: 07:30-21:30; S: 08:00-15:00","L-V: 07:30-21:30; S: 08:00-15:00",,2017-04-28T00:00:00.000Z
-3.723889,40.383833,959505,MADRID,MADRID,MADRID,28025,"PLAZA SETUBAL, 4",D,-3.723889,40.383833,1.219,1.119,,,1.189,,,,,,,,REPSOL,P,OM,"L-V: 07:00-22:00; S: 08:00-21:00","L-V: 07:00-22:00; S: 08:00-21:00",,2017-04-28T00:00:00.000Z
-3.693806,40.456361,959506,MADRID,MADRID,MADRID,28020,"CL GENERAL YAGUE, S.N.",D,-3.693806,40.456361,1.239,1.119,,,1.199,,,,,,,,CAMPSA,P,OM,L-D: 08:00-20:00,L-D: 08:00-20:00,,2017-04-28T00:00:00.000Z
-3.625361,40.441,959507,MADRID,MADRID,MADRID,28027,"CL ALCALA, 510",D,-3.625361,40.441,1.249,1.129,,,1.149,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.669722,40.409833,959508,MADRID,MADRID,MADRID,28007,"AV DOCTOR ESQUERDO, 153",D,-3.669722,40.409833,1.249,1.119,,,1.149,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.678194,40.443611,959509,MADRID,MADRID,MADRID,28002,"CALLE PRINCIPE DE VERGARA, 134",D,-3.678194,40.443611,1.219,1.119,,,1.199,,,,,,,,REPSOL,P,OM,"L-V: 07:00-22:00; S: 08:00-15:00","L-V: 07:00-22:00; S: 08:00-15:00",,2017-04-28T00:00:00.000Z
-3.665361,40.379167,959510,MADRID,MADRID,MADRID,28018,"AVENIDA ENTREVIAS, S/N",D,-3.665361,40.379167,1.249,1.129,,,1.189,,,,,,,,REPSOL,P,OM,L-V: 06:00-21:00,L-V: 06:00-21:00,,2017-04-28T00:00:00.000Z
-3.636056,40.401333,959511,MADRID,MADRID,MADRID,28030,"CALLE FUENTE CARRANTONA S/N, 6",D,-3.636056,40.401333,1.249,1.129,,,1.189,,,,,,,,REPSOL,P,OM,L-S: 00:07-00:21,L-S: 00:07-00:21,,2017-04-28T00:00:00.000Z
-3.725806,40.479056,959512,MADRID,MADRID,MADRID,28035,"AVENIDA CARDENAL HERRERA ORIA, 290",D,-3.725806,40.479056,1.239,1.119,,,1.199,,,,1.369,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-28T00:00:00.000Z
-3.658278,40.457306,959513,MADRID,MADRID,MADRID,28043,"CL ARTURO SORIA, 175",D,-3.658278,40.457306,1.229,1.119,,,1.189,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.765972,40.368611,959514,MADRID,MADRID,MADRID,28054,"AVENIDA PESETA, 6",D,-3.765972,40.368611,1.199,1.119,,,1.199,,,,1.339,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-28T00:00:00.000Z
-3.71875,40.378611,959515,MADRID,MADRID,MADRID,28026,"AVDA. PRINCESA JUANA DE AUSTRIA KM 4,700 km 4.700",N,-3.71875,40.378611,1.207,1.099,,,1.119,,,,1.337,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.709639,40.439,959516,MADRID,MADRID,MADRID,28003,"CALLE CEA BERMUDEZ, 32",N,-3.709639,40.439,1.229,1.119,,,1.189,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.575306,40.464222,959517,MADRID,MADRID,MADRID,28042,"AV HISPANIDAD, S.N.",I,-3.575306,40.464222,1.269,1.129,,,1.189,,,,1.369,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-3.693833,40.367,959518,MADRID,MADRID,MADRID,28041,"CR N-4     P.K. 6,70 I",I,-3.693833,40.367,1.206,1.099,,,1.119,,,,1.346,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.639389,40.372306,959519,MADRID,MADRID,MADRID,28018,"CARRETERA M-602 KM. 1,3",I,-3.639389,40.372306,1.239,1.109,,,1.189,,,,1.379,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.661944,40.501389,959520,MADRID,MADRID,MADRID,28050,"CALLE ABETAL, 8",D,-3.661944,40.501389,1.239,1.129,,,1.209,,,,1.379,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.570222,40.467889,959521,MADRID,MADRID,MADRID,28042,"ZONA PLATAFORMA AEROPUERTO BARAJAS T123, S/N",D,-3.570222,40.467889,1.249,1.119,0.834,,,,,,,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.573528,40.466611,959522,MADRID,MADRID,MADRID,28042,"ZONA AEROPUERTO DE BARAJAS, TERMINAL 2, S/N",D,-3.573528,40.466611,1.249,1.119,,,1.199,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.584917,40.502417,959523,MADRID,MADRID,MADRID,28042,"ZONA AEROPUERTO DE BARAJAS, T4, S/N",I,-3.584917,40.502417,1.249,1.119,0.834,,1.199,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.598,40.496889,959524,MADRID,MADRID,MADRID,28042,"AVENIDA HISPANIDAD, 44",D,-3.598,40.496889,1.249,1.119,,,1.199,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.604056,40.37575,959525,MADRID,MADRID,MADRID,28031,"CALLE REAL DE ARGANDA, 74",D,-3.604056,40.37575,1.249,1.119,,,1.139,,,,1.389,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.667389,40.458861,959526,MADRID,MADRID,MADRID,28016,CL AVDA .ALFONSO XIII  ESQ.C/ COSTA,D,-3.667389,40.458861,1.229,1.119,,,1.159,,,,1.369,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.597667,40.38025,959527,MADRID,MADRID,MADRID,28031,"CARRETERA M-203 KM. 0,28",I,-3.597667,40.38025,1.249,1.119,,,1.139,,,,1.389,,,,REPSOL,P,OM,L-D: 07:00-23:30,L-D: 07:00-23:30,,2017-04-28T00:00:00.000Z
-3.596139,40.379944,959528,MADRID,MADRID,MADRID,28031,"CARRETERA M-203 KM. 0,28",D,-3.596139,40.379944,1.249,1.119,,,1.139,,,,1.389,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-28T00:00:00.000Z
-3.658111,40.365639,959529,MADRID,MADRID,MADRID,28018,"CALLE MERCADRID PARCELA D-3, S/N",D,-3.658111,40.365639,1.235,1.119,0.774,,1.199,,,,1.355,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.730944,40.399278,959530,MADRID,MADRID,MADRID,28019,PS DE LA ERMITA DEL SANTO  S/N,N,-3.730944,40.399278,1.224,1.104,,,1.189,,,,1.366,,,,BP ,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.705389,40.404417,959531,MADRID,MADRID,MADRID,28005,"CL PASEO ACACIAS, 8",N,-3.705389,40.404417,1.249,1.129,,,1.159,,,,1.379,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.644944,40.369778,959532,MADRID,MADRID,MADRID,28031,CARRETERA VILLAVERDE A VALLECAS KM. 248,I,-3.644944,40.369778,1.219,1.099,0.764,,1.149,,,,1.329,,,,CEPSA VALLECAS-LA ATALAYUELA 365,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.754417,40.3585,959533,MADRID,MADRID,MADRID,28044,"AVENIDA CARABANCHEL ALTO, 180",D,-3.754417,40.3585,1.229,1.099,,,1.169,,,,1.379,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.695944,40.383556,959534,MADRID,MADRID,MADRID,28026,"CL ANTONIO LOPEZ, 244",D,-3.695944,40.383556,1.229,1.099,,,1.149,,,,1.379,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.676417,40.340389,959535,MADRID,MADRID,MADRID,28021,"CALLE HULLA, 22",N,-3.676417,40.340389,1.239,1.099,,,1.159,,,,1.379,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.655667,40.366333,959536,MADRID,MADRID,MADRID,28053,"CARRETERA M-301 KM. 3,5",I,-3.655667,40.366333,1.239,1.119,0.774,,1.199,,,,1.379,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.7085,40.461583,959537,MADRID,MADRID,MADRID,28039,"CALLE OFELIA NIETO, 64",D,-3.7085,40.461583,1.229,1.109,,,1.189,,,,1.369,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.703778,40.442306,959538,MADRID,MADRID,MADRID,28003,"CL RIOS ROSAS, 1",D,-3.703778,40.442306,1.229,1.119,,,1.189,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.68575,40.466667,959539,MADRID,MADRID,MADRID,28036,"CL MATEO INURRIA, 4",D,-3.68575,40.466667,1.229,1.119,,,1.159,,,,1.369,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.757694,40.460972,959540,MADRID,MADRID,MADRID,28040,"CR A-6, 8",D,-3.757694,40.460972,1.249,1.139,,,1.169,,,,1.389,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.708389,40.429694,959541,MADRID,MADRID,MADRID,28015,"CALLE ALBERTO AGUILERA, 9",D,-3.708389,40.429694,1.239,1.109,,,1.169,,,,1.349,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.681472,40.459083,959542,MADRID,MADRID,MADRID,28036,"CL PASEO DE LA HABANA, 168",D,-3.681472,40.459083,1.229,1.119,,,1.159,,,,1.369,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.691194,40.477556,959543,MADRID,MADRID,MADRID,28029,"CL MONFORTE DE LEMOS, 7",I,-3.691194,40.477556,1.229,1.119,,,1.199,,,,1.369,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.59075,40.405167,959544,MADRID,MADRID,MADRID,28032,CARRETERA VICALVARO A ESTACION DE O`DONNELL KM. 22,D,-3.59075,40.405167,1.209,1.079,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.649611,40.373306,959545,MADRID,MADRID,MADRID,28031,"CAMINO POZO DEL TIO RAIMUNDO, 6",D,-3.649611,40.373306,1.167,1.037,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.622389,40.438944,959546,MADRID,MADRID,MADRID,28037,"CALLE ALBASANZ, 69",I,-3.622389,40.438944,1.199,1.079,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.692722,40.365694,959547,MADRID,MADRID,MADRID,28041,"AVENIDA OROVILLA, 22",D,-3.692722,40.365694,1.199,1.069,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.71525,40.336222,959548,MADRID,MADRID,MADRID,28021,"CALLE VALLE DE TOBALINA, 24",D,-3.71525,40.336222,1.199,1.039,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.584556,40.36525,959549,MADRID,MADRID,MADRID,28031,"CALLE CERRO DEL MURMULLO, 1",N,-3.584556,40.36525,1.199,1.079,,,,,,,,,,,BALLENOIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.661722,40.3945,959550,MADRID,MADRID,MADRID,28038,"AVENIDA ALBUFERA, 89",N,-3.661722,40.3945,1.241,1.099,,,1.126,,,,1.365,,,,SPA360,P,dm,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.648583,40.494361,959551,MADRID,MADRID,MADRID,28022,Niceto Alcalá Zamora 20,N,-3.648583,40.494361,1.239,1.129,,,1.219,,,,1.359,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.701361,40.473722,959552,MADRID,MADRID,MADRID,28029,"CALLE SINESIO DELGADO, 15",N,-3.701361,40.473722,1.236,1.116,,,1.206,,,,1.385,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.626083,40.426472,959553,MADRID,MADRID,MADRID,28037,"Avda. Arcentales, 7",N,-3.626083,40.426472,1.224,1.104,,,1.134,,,,1.346,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.611694,40.426528,959554,MADRID,MADRID,MADRID,28037,Avda. Vicálvaro esq. Pobladura del Valle,N,-3.611694,40.426528,1.224,1.104,,,1.134,,,,1.346,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
-3.701833,40.45725,959555,MADRID,MADRID,MADRID,28020,"CALLE BRAVO MURILLO, 229",N,-3.701833,40.45725,1.224,1.094,,,1.184,,,,1.359,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2017-04-28T00:00:00.000Z
