X,Y,objectid,provincia,municipio,localidad,código_postal,dirección,margen,longitud,latitud,precio_gasolina_95,precio_gasóleo_a,precio_gasóleo_b,precio_bioetanol,precio_nuevo_gasóleo_a,precio_biodiesel,f__éster_metílico,f__bioalcohol,precio_gasolina_98,precio_gas_natural_comprimido,precio_gas_natural_licuado,precio_gases_licuados_del_petr,rótulo,tipo_venta,rem_,horario,horario00,z,fecha
-3.711889,42.337472,796630,BURGOS,BURGOS,BURGOS,09001,"CL AVENIDA PALENCIA, S.N.",D,-3.711889,42.337472,1.259,1.139,,,1.139,,,,1.319,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.677917,42.34875,796631,BURGOS,BURGOS,BURGOS,09007,"CL GLORIETA LOGRO¿O, S.N.",D,-3.677917,42.34875,1.259,1.139,,,1.139,,,,1.319,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.694778,42.360694,796632,BURGOS,BURGOS,BURGOS,09006,CARRETERA SANTANDER N-623 (CARREFOUR) KM. 2,N,-3.694778,42.360694,1.219,1.109,,,1.129,,,,1.359,,,,CARREFOUR,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.702917,42.310278,796633,BURGOS,BURGOS,BURGOS,09001,AUTOVIA A-I KM. 235,I,-3.702917,42.310278,1.239,1.124,,,1.184,,,,1.354,,,,CEPSA,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59,,2017-04-12T00:00:00.000Z
-3.720889,42.342417,796634,BURGOS,BURGOS,BURGOS,09001,"PASEO LAS FUENTECILLAS, S/N",I,-3.720889,42.342417,1.239,1.124,,,1.184,,,,1.354,,,,CEPSA,P,OM,L-S: 07:45-19:50,L-S: 07:45-19:50,,2017-04-12T00:00:00.000Z
-3.647944,42.344583,796635,BURGOS,BURGOS,VILLAYUDA O LA VENTILLA,09007,"CARRETERA NACIONAL 120 KM. 108,3",I,-3.647944,42.344583,1.249,1.109,,,1.109,,,,1.304,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.622139,42.364111,796636,BURGOS,BURGOS,VILLAFRIA,09192,"CALLE VITORIA, 290",D,-3.622139,42.364111,1.239,1.129,0.833,,1.129,,,,1.314,,,,REPSOL,P,OM,"L-S: 07:00-21:00; D: 08:30-16:30","L-S: 07:00-21:00; D: 08:30-16:30",,2017-04-12T00:00:00.000Z
-3.698667,42.344667,796637,BURGOS,BURGOS,BURGOS,09003,"CL GENERAL SANZ PASTOR, S.N.",D,-3.698667,42.344667,1.249,1.119,,,,,,,,,,,REPSOL,P,OM,"L-V: 08:00-22:00; S: 09:00-14:00","L-V: 08:00-22:00; S: 09:00-14:00",,2017-04-12T00:00:00.000Z
-3.49025,41.823167,796638,BURGOS,CALERUEGA,CALERUEGA,09451,CARRETERA BU-910 KM. 24,I,-3.49025,41.823167,1.219,1.109,,,1.189,,,,1.334,,,,PETRONOR,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.603194,42.340083,796639,BURGOS,CARDEÑAJIMENO,CARDEÑAJIMENO,09193,CARRETERA N-120 KM. 106,I,-3.603194,42.340083,1.249,1.109,,,1.109,,,,1.304,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.78275,41.648417,796640,BURGOS,CASTRILLO DE LA VEGA,CASTRILLO DE LA VEGA,09391,"CARRETERA N-122 KM. 278,160",D,-3.78275,41.648417,1.229,1.106,0.809,,,,,,1.344,,,,CEPSA,P,OM,"L-S: 07:00-23:00; D: 08:00-22:00","L-S: 07:00-23:00; D: 08:00-22:00",,2017-04-12T00:00:00.000Z
-4.145472,42.286833,796641,BURGOS,CASTROJERIZ,CASTROJERIZ,09110,"CAMINO HERAS, S/N",D,-4.145472,42.286833,,1.039,,,,,,,,,,,ODARPI,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-4.141333,42.286667,796642,BURGOS,CASTROJERIZ,CASTROJERIZ,09110,CARRETERA BU-P-4013 KM. 1,D,-4.141333,42.286667,1.249,1.129,0.859,,1.199,,,,,,,,PETRONOR,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.763361,41.929778,796643,BURGOS,CILLERUELO DE ABAJO,CILLERUELO DE ABAJO,09349,"AUTOVIA A-1 KM. 189,9",I,-3.763361,41.929778,1.239,1.129,,,1.214,,,,1.381,,,,BP,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-2.696139,42.722944,796644,BURGOS,CONDADO DE TREVIÑO,ARMENTIA,09215,"POLIGONO POLIGONO 517 PARCELA 19, S/N",N,-2.696139,42.722944,1.179,1.049,0.657,,,,,,,,,,AN ENERGETICOS VENTAS DE ARMENTIA,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-2.750194,42.733694,796645,BURGOS,CONDADO DE TREVIÑO,TREVIÑO,09215,CARRETERA MIRANDA DE EBRO KM. 38,I,-2.750194,42.733694,1.185,1.053,,,1.219,,,,,,,,AVIA,P,dm,"L-S: 07:00-22:00; D: 09:00-16:00","L-S: 07:00-22:00; D: 09:00-16:00",,2017-04-12T00:00:00.000Z
-3.542806,43.075361,796646,BURGOS,ESPINOSA DE LOS MONTEROS,ESPINOSA DE LOS MONTEROS,09560,"CALLE ESTACION, S/N",I,-3.542806,43.075361,1.209,1.079,0.819,,1.169,,,,1.343,,,,A.S. LA ESTACION DE ESPINOSA,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-12T00:00:00.000Z
-3.89175,42.278444,796647,BURGOS,ESTÉPAR,ESTEPAR,09230,CARRETERA NACIONAL 620 KM. 20,N,-3.89175,42.278444,1.199,1.089,,,1.099,,,,,,,,BEROIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.897222,42.275278,796648,BURGOS,ESTÉPAR,ESTEPAR,09230,N-620 km 22,N,-3.897222,42.275278,1.249,1.129,,,1.179,,,,,,,,VALCARCE,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.751139,41.916222,796649,BURGOS,FONTIOSO,FONTIOSO,09349,"CR A-1, 187,7",I,-3.751139,41.916222,1.249,1.139,0.833,,1.139,,,,1.324,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.759889,41.930556,796650,BURGOS,FONTIOSO,FONTIOSO,09349,AUTV.A-1 km 190,D,-3.759889,41.930556,1.239,1.119,,,1.18,,,,1.369,,,,SHELL,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.8465,42.294444,796651,BURGOS,FRANDOVÍNEZ,FRANDOVINEZ,09230,"AUTOVIA A-62 KM. 16,7",D,-3.8465,42.294444,1.245,1.145,,,1.145,,,,1.31,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.878722,41.626083,796652,BURGOS,FUENTECÉN,FUENTECEN,09315,CARRETERA N122 KM286 KM. 286,D,-3.878722,41.626083,1.179,1.069,0.749,,,,,,,,,,BEROIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.684833,41.616306,796653,BURGOS,FUENTESPINA,FUENTESPINA,09471,"A-1 km 152,8",D,-3.684833,41.616306,1.249,1.124,,,1.184,,,,1.364,,,,CEPSA,P,OM,L-D: 07:00-00:00,L-D: 07:00-00:00,,2017-04-12T00:00:00.000Z
-3.695667,41.78025,796654,BURGOS,GUMIEL DE IZÁN,GUMIEL DE IZAN,09370,AUTOVIA A-1 KM. 171,D,-3.695667,41.78025,1.249,1.139,,,1.139,,,,1.324,,,,PETRONOR,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-12T00:00:00.000Z
-3.753889,42.037389,796655,BURGOS,LERMA,LERMA,09340,CARRETERA CTRA. LERMA/VILLALMANZO S/N KM. S/N,N,-3.753889,42.037389,1.204,1.083,,,,,,,,,,,EASY FUEL,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.766778,42.037417,796656,BURGOS,LERMA,LERMA,09340,"CALLE F, 14",D,-3.766778,42.037417,1.212,1.069,,,,,,,,,,,"BV-CARBURANTES     "" % DTO """,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.716806,42.132361,796657,BURGOS,MADRIGALEJO DEL MONTE,MADRIGALEJO DEL MONTE,09330,"AUTOVIA A-1 KM. 214,1",I,-3.716806,42.132361,1.249,1.124,,,1.184,,,,1.364,,,,CEPSA,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.485278,42.943167,796658,BURGOS,MEDINA DE POMAR,MEDINA DE POMAR,09500,"POLIGONO NAVAS, 1",D,-3.485278,42.943167,1.199,1.079,0.73,,1.119,,,,,,,,AVIA,P,dm,L-D: 07:30-22:30,L-D: 07:30-22:30,,2017-04-12T00:00:00.000Z
-3.483,42.945,796659,BURGOS,MEDINA DE POMAR,MEDINA DE POMAR,09500,"CARRETERA N-629 KM. 25,300",I,-3.483,42.945,1.239,1.109,0.849,,1.179,,,,1.379,,,,REPSOL,P,dm,L-D: 7:00-22:00,L-D: 7:00-22:00,,2017-04-12T00:00:00.000Z
-4.238167,42.403056,796660,BURGOS,MELGAR DE FERNAMENTAL,MELGAR DE FERNAMENTAL,09100,"CR N-120, 162",D,-4.238167,42.403056,1.239,1.099,,,1.159,,,,1.359,,,,REPSOL,P,dm,L: 08:00-22:00,L: 08:00-22:00,,2017-04-12T00:00:00.000Z
-4.245167,42.401528,796661,BURGOS,MELGAR DE FERNAMENTAL,MELGAR DE FERNAMENTAL,09100,"CALLE FERNAN GONZALEZ, 1",D,-4.245167,42.401528,,1.039,,,,,,,,,,,ODARPI,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.458333,43.080083,796662,BURGOS,MERINDAD DE MONTIJA,BERCEDO,09569,"CR C-629, 60",D,-3.458333,43.080083,1.239,1.109,0.84,,1.189,,,,1.373,,,,REPSOL,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-12T00:00:00.000Z
-3.623861,42.637028,796663,BURGOS,MERINDAD DE RÍO UBIERNA,CERNEGULA,09141,CARRETERA CL-629 KM. 35,I,-3.623861,42.637028,1.169,0.999,0.669,,,,,,,,,,E.S. LAS BRUJAS,P,dm,L-D: 07:30-22:00,L-D: 07:30-22:00,,2017-04-12T00:00:00.000Z
-3.68825,43.04575,796664,BURGOS,MERINDAD DE SOTOSCUEVA,VALLEJO,09568,CARRETERA BU526 KM. 22,N,-3.68825,43.04575,1.178,1.025,,,1.055,,,,,,,,AVIA,P,dm,L-D: 08:30-21:00,L-D: 08:30-21:00,,2017-04-12T00:00:00.000Z
-3.697222,41.593833,796665,BURGOS,MILAGROS,MILAGROS,09460,"AUTOVIA A-1 KM. 149,3",I,-3.697222,41.593833,1.249,1.124,,,1.184,,,,1.364,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-2.9375,42.692944,796666,BURGOS,MIRANDA DE EBRO,MIRANDA DE EBRO,09200,"CR N-1, 318,8",I,-2.9375,42.692944,1.225,1.129,,,1.129,,,,1.27,,,,REPSOL,P,OM,L-D: 07:00-14:00 y 16:00-21:00,L-D: 07:00-14:00 y 16:00-21:00,,2017-04-12T00:00:00.000Z
-2.952944,42.688306,796667,BURGOS,MIRANDA DE EBRO,MIRANDA DE EBRO,09200,CARRETERA MADRID-IRUN KM. 318,D,-2.952944,42.688306,1.225,1.129,,,1.129,,,,1.27,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-2.95275,42.688833,796668,BURGOS,MIRANDA DE EBRO,MIRANDA DE EBRO,09200,CARRETERA MADRID-IRUN KM. 318,I,-2.95275,42.688833,1.225,1.129,,,1.129,,,,1.27,,,,REPSOL,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00,,2017-04-12T00:00:00.000Z
-2.961472,42.686333,796669,BURGOS,MIRANDA DE EBRO,MIRANDA DE EBRO,09200,CARRETERA NACIONAL 1 MADRID IRUN KM. 318,I,-2.961472,42.686333,1.225,1.119,,,1.169,,,,1.33,,,,AVIA VIA NORTE,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-2.932667,42.68575,796670,BURGOS,MIRANDA DE EBRO,MIRANDA DE EBRO,09200,"CTRA. DE LOGRO?O, 70",N,-2.932667,42.68575,1.209,1.099,,,1.189,,,,1.309,,,,GALP ,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-2.95175,42.6955,796671,BURGOS,MIRANDA DE EBRO,MIRANDA DE EBRO,09200,CARRETERA DE BILBAO (C.C. LECLERC) km S/N,D,-2.95175,42.6955,1.15,1.02,,,1.04,,,,,,,,E.LECLERC,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-2.91525,42.696583,796672,BURGOS,MIRANDA DE EBRO,MIRANDA DE EBRO,09200,"POLIGONO P. INDUSTRIAL BAYAS 146 PARCELAS 58, 146",D,-2.91525,42.696583,1.159,1.059,,,,,,,,,,,BEROIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.494,42.441056,796673,BURGOS,MONASTERIO DE RODILLA,MONASTERIO DE RODILLA,09292,"N-I km 259,5",I,-3.494,42.441056,1.249,1.124,,,1.184,,,,1.364,,,,CEPSA,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59,,2017-04-12T00:00:00.000Z
-3.929972,41.781611,796674,BURGOS,OLMEDILLO DE ROA,OLMEDILLO DE ROA,09311,"CR BU-619, 26,1",D,-3.929972,41.781611,1.239,1.109,0.818,,1.109,,,,1.284,,,,REPSOL,P,OM,"L-S: 07:00-22:00; D: 09:00-22:00","L-S: 07:00-22:00; D: 09:00-22:00",,2017-04-12T00:00:00.000Z
-3.703972,41.824917,796675,BURGOS,OQUILLAS,OQUILLAS,09350,"AUTOVIA A-2 KM. 176,6",D,-3.703972,41.824917,1.239,1.119,,,1.209,,,,1.369,,,,GALP,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.142333,41.978583,796676,BURGOS,PALACIOS DE LA SIERRA,PALACIOS DE LA SIERRA,09680,"POLIGONO POLIGONO INDUSTRIAL LAS ERAS ALTO DE LA PALOMERA, 5",D,-3.142333,41.978583,1.159,1.039,,,1.099,,,,,,,,ES HERMANOS OLALLA,P,dm,L-D: 07:30-23:00,L-D: 07:30-23:00,,2017-04-12T00:00:00.000Z
-3.110028,42.632417,796677,BURGOS,PANCORBO,PANCORBO,09280,"CR N-1, 302",I,-3.110028,42.632417,1.249,1.139,,,1.139,,,,1.324,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.7055,41.573639,796678,BURGOS,PARDILLA,PARDILLA,09462,"AUTOVIA A-1 KM. 146,7",D,-3.7055,41.573639,1.249,1.124,,,1.184,,,,1.364,,,,CEPSA,P,OM,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.549583,42.404111,796679,BURGOS,QUINTANAPALLA,QUINTANAPALLA,09290,"AU AP-1  (DCHA), 12",D,-3.549583,42.404111,1.249,1.139,,,1.139,,,,1.324,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.549556,42.40475,796680,BURGOS,QUINTANAPALLA,QUINTANAPALLA,09290,"AU AP-1   (IZDA), 12",I,-3.549556,42.40475,1.249,1.139,,,1.139,,,,1.324,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.520556,42.417361,796681,BURGOS,QUINTANAPALLA,QUINTANAPALLA,09290,"CARRETERA NACIONAL ,1 KM. 256",D,-3.520556,42.417361,1.239,1.119,,,1.18,,,,,,,,SHELL,P,dm,L: 07:00-23:00,L: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.041972,41.972694,796682,BURGOS,QUINTANAR DE LA SIERRA,QUINTANAR DE LA SIERRA,09670,"CTRA. DE SORIA, S/N (CRTA. DE SORIA, S/N)",D,-3.041972,41.972694,1.219,1.099,,,1.159,,,,1.349,,,,GALP,P,OM,"L-S: 08:00-21:00; D: 10:00-15:00 y 18:00-21:00","L-S: 08:00-21:00; D: 10:00-15:00 y 18:00-21:00",,2017-04-12T00:00:00.000Z
-3.681639,42.426861,796683,BURGOS,QUINTANILLA VIVAR,VIVAR DEL CID,09140,CARRETERA N-623 KM. 10,D,-3.681639,42.426861,1.219,1.108,,,1.198,,,,1.338,,,,VIVAR DEL CID,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.322972,42.027639,796684,BURGOS,REVILLA Y AHEDO (LA),REVILLA (LA),09613,CARRETERA BURGOS-SAGUNTO KM. S/N,D,-3.322972,42.027639,1.169,1.049,,,,,,,,,,,PINAROIL S.L.,P,dm,"L-V: 08:00-20:00; S: 10:00-13:00","L-V: 08:00-20:00; S: 10:00-13:00",,2017-04-12T00:00:00.000Z
-3.925778,41.690528,796685,BURGOS,ROA,ROA,09300,CARRETERA SAN MARTIN DE RUBIALES KM. 1,D,-3.925778,41.690528,,1.109,0.742,,,,,,,,,,CORIDU,P,dm,L-V: 09:00-14:00 y 16:00-19:00,L-V: 09:00-14:00 y 16:00-19:00,,2017-04-12T00:00:00.000Z
-3.923194,41.6985,796686,BURGOS,ROA,ROA,09300,"CARRETERA BU-111 CTRA. LERMA-S.MARIN RUBIALES KM. 28,500",D,-3.923194,41.6985,1.239,1.109,0.818,,1.109,,,,1.284,,,,REPSOL,P,OM,L-D: 08:00-22:00,L-D: 08:00-22:00,,2017-04-12T00:00:00.000Z
-3.590833,42.37675,796687,BURGOS,RUBENA,RUBENA,09199,N-I km 249,D,-3.590833,42.37675,1.199,1.099,0.748,,1.109,,,,,,0.739,,"BEROIL, S.L.",P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.29225,42.023583,796688,BURGOS,SALAS DE LOS INFANTES,SALAS DE LOS INFANTES,09600,CARRETERA N-234 KM. 437,D,-3.29225,42.023583,1.245,1.125,,,1.125,,,,1.33,,,,REPSOL,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.964917,42.131694,796689,BURGOS,SANTA MARÍA DEL CAMPO,SANTA MARIA DEL CAMPO,09342,"CARRETERA BU-101, KM. 7,5",I,-3.964917,42.131694,1.239,1.119,0.833,,1.119,,,,1.324,,,,REPSOL,P,OM,"L-S: 08:00-21:00; D: 09:00-21:00","L-S: 08:00-21:00; D: 09:00-21:00",,2017-04-12T00:00:00.000Z
-3.703139,42.245833,796690,BURGOS,SARRACÍN,SARRACIN,09620,"CARRETERA N-I KM. 228,4",D,-3.703139,42.245833,1.239,1.119,,,1.209,,,,1.369,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.705972,42.245333,796691,BURGOS,SARRACÍN,SARRACIN,09620,"CARRETERA N-I KM. 228,3",I,-3.705972,42.245333,1.239,1.119,,,1.209,,,,1.369,,,,GALP,P,OM,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.70725,42.226389,796692,BURGOS,SARRACÍN,SARRACIN,09620,"AUTV.A-1 (N-234) km 225,5",I,-3.70725,42.226389,1.239,1.119,,,1.18,,,,,,,,SHELL,P,dm,"L-V: 06:30-00:00; S: 07:30-22:30; D: 07:30-00:00","L-V: 06:30-00:00; S: 07:30-22:30; D: 07:30-00:00",,2017-04-12T00:00:00.000Z
-4.038056,42.399444,796693,BURGOS,SASAMÓN,OLMILLOS DE SASAMON,09123,CARRETERA LOGROÑO/VIGO KM. 145,D,-4.038056,42.399444,1.249,1.119,,,1.179,,,,1.364,,,,REPSOL,P,dm,"L-S: 07:00-22:00; D: 08:00-22:00","L-S: 07:00-22:00; D: 08:00-22:00",,2017-04-12T00:00:00.000Z
-4.203167,42.5565,796694,BURGOS,SOTRESGUDO,SOTRESGUDO,09135,CARRETERA A BARRIO DE SAN FELICES  EN  SOTRESGUDO KM. 1,D,-4.203167,42.5565,1.14,1.039,,,,,,,,,,,ODARPI,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.390056,42.806222,796695,BURGOS,TRESPADERNE,TRESPADERNE,09540,"CTRA. N-629 OÑA-SANTOÑA, KM. 7,7",D,-3.390056,42.806222,1.167,0.999,0.73,,1.059,,,,1.267,,,,"E.S. BASURTO, S.L.",P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-12T00:00:00.000Z
-3.578028,41.633528,796696,BURGOS,VADOCONDES,VADOCONDES,09491,"CR N-122, 257",I,-3.578028,41.633528,1.235,1.119,,,1.119,,,,1.32,,,,REPSOL,P,OM,"L-S: 07:00-22:00; D: 09:00-22:00","L-S: 07:00-22:00; D: 09:00-22:00",,2017-04-12T00:00:00.000Z
-3.222722,42.978611,796697,BURGOS,VALLE DE LOSA,QUINCOCES DE YUSO,09510,CARRETERA BU-550 KM. 27,N,-3.222722,42.978611,1.225,1.095,0.785,,1.185,,,,,,,,GALP,P,OM,L-D: 07:00-22:00,L-D: 07:00-22:00,,2017-04-12T00:00:00.000Z
-3.229222,43.166972,796698,BURGOS,VALLE DE MENA,SANTA CRUZ DE MENA,09585,"CR C-6318, 34",D,-3.229222,43.166972,1.239,1.119,,,1.119,,,,,,,,REPSOL,P,OM,L-D: 09:00-21:00,L-D: 09:00-21:00,,2017-04-12T00:00:00.000Z
-3.266222,43.111639,796699,BURGOS,VALLE DE MENA,ENTRAMBASAGUAS,09585,"CARRETERA C-6318 KM. 43,4",I,-3.266222,43.111639,1.239,1.109,0.84,,1.189,,,,,,,,PETRONOR,P,dm,L-D: 08:00-22:00,L-D: 08:00-22:00,,2017-04-12T00:00:00.000Z
-3.235833,43.158583,796700,BURGOS,VALLE DE MENA,SANTECILLA,09585,"POLIGONO POLIGONO INDUSTRIAL PARCELA 9A, 9",N,-3.235833,43.158583,1.179,1.069,,,,,,,,,,,BEROIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.264778,42.790083,796701,BURGOS,VALLE DE TOBALINA,QUINTANA MARTIN GALINDEZ,09210,"CARRETERA BU-530 KM. 11,800",D,-3.264778,42.790083,1.199,1.099,,,,,,,,,,,TOBALINOIL,P,dm,L-D: 08:00-20:00,L-D: 08:00-20:00,,2017-04-12T00:00:00.000Z
-3.84943,42.970555,796702,BURGOS,VALLE DE VALDEBEZANA,CILLERUELO DE BEZANA,09572,"CTRA.N-623,BURGOS-SANTANDER km 83",I,-3.84943,42.970555,1.178,1.025,,,1.055,,,,1.247,,,,AVIA,P,dm,"L-V: 07:30-21:00; S-D: 08:00-21:00","L-V: 07:30-21:00; S-D: 08:00-21:00",,2017-04-12T00:00:00.000Z
-4.141444,42.739889,796703,BURGOS,VALLE DE VALDELUCIO,FUENCALIENTE DE LUCIO,09127,"CARRETERA NACIONAL 627 KM. 66,150",D,-4.141444,42.739889,1.259,1.119,0.789,,1.159,,,,,,,,CEPSA,P,dm,L: 07:00-23:00,L: 07:00-23:00,,2017-04-12T00:00:00.000Z
-4.010778,42.512111,796704,BURGOS,VILLADIEGO,VILLADIEGO,09120,"C-627 km 39,5",D,-4.010778,42.512111,1.239,1.126,0.809,,1.186,,,,1.354,,,,CEPSA,P,OM,L-D: 07:00-23:30,L-D: 07:00-23:30,,2017-04-12T00:00:00.000Z
-3.723556,42.309056,796705,BURGOS,VILLAGONZALO PEDERNALES,VILLAGONZALO PEDERNALES,09195,"CR A-62, 5,7",D,-3.723556,42.309056,1.245,1.145,,,1.145,,,,1.31,,,,REPSOL,P,OM,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.703306,42.290056,796706,BURGOS,VILLAGONZALO PEDERNALES,VILLAGONZALO PEDERNALES,09195,"CARRETERA MADRID-IRUN KM. 232,8",D,-3.703306,42.290056,1.259,1.139,,,1.139,,,,1.329,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.704944,42.290333,796707,BURGOS,VILLAGONZALO PEDERNALES,VILLAGONZALO PEDERNALES,09195,"CARRETERA NACIONAL A-1 KM. 232,8",I,-3.704944,42.290333,1.259,1.139,,,1.139,,,,1.329,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.702722,42.308861,796708,BURGOS,VILLAGONZALO PEDERNALES,VILLAGONZALO PEDERNALES,09195,CARRETERA MADRID IRUN KM. 243,D,-3.702722,42.308861,1.169,1.069,,,,,,,,,,,BEROIL,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.73225,42.306722,796709,BURGOS,VILLAGONZALO PEDERNALES,VILLAGONZALO PEDERNALES,09195,"CTRA.N-620 km 6,6",I,-3.73225,42.306722,1.239,1.119,,,1.18,,,,1.369,,,,SHELL,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.767,42.340889,796710,BURGOS,VILLALBILLA DE BURGOS,VILLALBILLA DE BURGOS,09197,CARRETERA CARRETERA NACIONAL 120 KM. 119,I,-3.767,42.340889,,1.129,0.865,,1.199,,,,1.355,,,,REPSOL,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00,,2017-04-12T00:00:00.000Z
-3.752778,42.040694,796711,BURGOS,VILLALMANZO,VILLALMANZO,09390,"CARRETERA CRTA A-1,  MADRID-BURGOS KM. 203",I,-3.752778,42.040694,1.254,1.133,0.868,,1.199,,,,1.377,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.751667,42.041028,796712,BURGOS,VILLALMANZO,VILLALMANZO,09390,"CARRETERA A-1, MADRID-BURGOS KM. 203,000",D,-3.751667,42.041028,1.254,1.133,0.868,,1.199,,,,1.377,,,,REPSOL,P,dm,L-D: 24H,L-D: 24H,,2017-04-12T00:00:00.000Z
-3.750306,42.043611,796713,BURGOS,VILLALMANZO,VILLALMANZO,09390,"CARRETERA MADRID-IRUN  EN  VILLALMANZO KM. 203,8",I,-3.750306,42.043611,,1.059,,,,,,,,,,,COOP. ARLANZA,P,dm,L-V: 09:00-14:00 y 16:00-19:00,L-V: 09:00-14:00 y 16:00-19:00,,2017-04-12T00:00:00.000Z
-3.928167,42.379861,796714,BURGOS,VILLANUEVA DE ARGAÑO,VILLANUEVA DE ARGAÑO,09130,"LOGROÑO-VIGO km 134,5",D,-3.928167,42.379861,1.209,1.089,0.699,,1.129,,,,1.3,,,,E.S.SAIZ,P,dm,L-D: 7:00-23:00,L-D: 7:00-23:00,,2017-04-12T00:00:00.000Z
-3.999139,42.219944,796715,BURGOS,VILLAQUIRÁN DE LOS INFANTES,VILLANUEVA DE LAS CARRETAS,09226,"CARRETERA N-620A KM. 32,3",D,-3.999139,42.219944,1.229,1.119,,,1.179,,,,1.339,,,,CEPSA,P,dm,L-D: 06:00-23:59,L-D: 06:00-23:59,,2017-04-12T00:00:00.000Z
